,FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
ssb_hard,86.43333333333332,63.671122108843534,24.817082548770593,89.31437984297807,83.6888888888889
ninco,79.26666666666667,70.3770302961577,77.6585502691879,57.70114157771103,83.6888888888889
nearood,82.85,67.02407620250061,51.23781640897924,73.50776071034456,83.6888888888889
inaturalist,56.21111111111111,81.34861277777779,82.04926996315164,78.41749697975382,83.6888888888889
textures,35.17777777777778,93.145383290267,95.22077916749335,89.35418010666508,83.6888888888889
openimage_o,76.88888888888889,72.51423180064556,60.52833343986321,81.50413481851395,83.6888888888889
farood,56.092592592592595,82.33607595623012,79.26612752350275,83.0919373016443,83.6888888888889
