,FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
cifar10,76.0,69.88875055555556,70.23693280268596,67.057329858086,77.16666666666666
tin,49.32222222222222,87.08835597779823,90.33870086165135,82.57802146607665,77.16666666666666
nearood,62.66111111111111,78.4885532666769,80.28781683216866,74.81767566208133,77.16666666666666
mnist,26.555555555555554,92.35467555555556,78.43819734689134,98.59378049969591,77.16666666666666
svhn,27.700000000000003,92.73369421395888,86.96416927454223,96.67218660489772,77.16666666666666
texture,100.0,77.29401398739164,81.34803583734036,72.4667761173757,77.16666666666666
places365,54.87777777777778,83.83924864372263,64.58148534923596,94.30053614672177,77.16666666666666
farood,52.283333333333324,86.55540810015718,77.83297195200247,90.50831984217278,77.16666666666666
