,FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
ssb_hard,91.94651162790699,45.481435310868534,46.68127204717054,48.363438909277036,42.353488372093025
ninco,87.6953488372093,51.161846066211226,89.80683149531376,11.773390470443216,42.353488372093025
nearood,89.82093023255814,48.32164068853988,68.24405177124216,30.068414689860123,42.353488372093025
inaturalist,80.23488372093023,57.7823615116279,87.16231597495265,20.670955340959015,42.353488372093025
textures,69.34883720930233,82.46680435370472,96.93412848500442,42.607797751256506,42.353488372093025
openimage_o,89.01162790697674,56.003113207408916,78.06017809897557,32.765172566216805,42.353488372093025
farood,79.53178294573642,65.41742635758051,87.38554085297756,32.014641886144105,42.353488372093025
