,FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
ssb_hard,94.33720930232559,44.540255457997155,44.914954750462385,47.45904817659594,42.15348837209302
ninco,89.79767441860466,52.30308389735637,89.73834787515436,11.897881916919978,42.15348837209302
nearood,92.06744186046511,48.42166967767676,67.32665131280837,29.678465046757964,42.15348837209302
inaturalist,79.15581395348838,61.604117441860474,88.44650594658924,22.329411242853936,42.15348837209302
textures,53.42325581395349,86.16444542094825,97.77136358222994,44.265994677268374,42.15348837209302
openimage_o,88.83953488372093,57.0946966221989,78.48676508132857,31.588539545272766,42.15348837209302
farood,73.80620155038761,68.2877531616692,88.23487820338259,32.72798182179836,42.15348837209302
