,FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
cifar10,71.4888888888889,72.95899722222224,72.82265695597233,70.29458234421257,77.37777777777778
tin,42.11111111111111,88.59722137092655,91.86465627497276,83.64850472858268,77.37777777777778
nearood,56.800000000000004,80.77810929657439,82.34365661547254,76.97154353639762,77.37777777777778
mnist,14.033333333333333,96.5337930952381,89.18357234942422,99.43093337363015,77.37777777777778
svhn,30.788888888888888,89.87428165334973,84.13286685522424,94.09340135288134,77.37777777777778
texture,64.76666666666667,83.3474743892829,87.38126340977684,77.30613880365023,77.37777777777778
places365,49.17777777777778,85.41293406633174,69.1509158216755,94.73922568098226,77.37777777777778
farood,39.691666666666656,88.79212080105061,82.46215460902519,91.392424802786,77.37777777777778
