,FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
ssb_hard,76.85555555555555,71.00681179138321,34.05220196111991,91.45973129253349,83.67777777777778
ninco,63.577777777777776,76.43227967719378,84.672556326534,62.378697363367266,83.67777777777778
nearood,70.21666666666665,73.71954573428849,59.362379143826956,76.91921432795039,83.67777777777778
inaturalist,44.577777777777776,82.29840722222222,85.04661699899343,77.1112115763085,83.67777777777778
textures,32.24444444444444,92.91718669250646,95.50421386298038,88.1059428096202,83.67777777777778
openimage_o,60.477777777777774,79.87036080128271,73.28213099182436,85.38111390072652,83.67777777777778
farood,45.76666666666666,85.02865157200378,84.61098728459939,83.53275609555175,83.67777777777778
