,FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
ssb_hard,76.71111111111111,71.23597970521543,34.839545727312384,91.57926424468823,83.64444444444445
ninco,66.4,76.14533272854416,83.98821455815204,62.85025376666389,83.64444444444445
nearood,71.55555555555554,73.69065621687979,59.41388014273221,77.21475900567606,83.64444444444445
inaturalist,48.644444444444446,82.865075,84.50435514118413,79.09903003040715,83.64444444444445
textures,29.37777777777778,93.87912037037036,96.04075821447987,89.40717581911824,83.64444444444445
openimage_o,59.577777777777776,80.07661513362882,73.4464428164009,85.59182597511274,83.64444444444445
farood,45.86666666666666,85.60693683466639,84.66385205735497,84.69934394154605,83.64444444444445
