,FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
cifar10,89.83333333333333,58.30040388888889,55.67420622402762,57.7239264497138,77.16666666666666
tin,50.511111111111106,86.80681121667178,90.18194188226451,81.68005646239982,77.16666666666666
nearood,70.17222222222222,72.55360755278033,72.92807405314608,69.70199145605682,77.16666666666666
mnist,5.688888888888889,98.70157793650793,95.21153588566496,99.7861180771914,77.16666666666666
svhn,18.099999999999998,94.02302892166907,91.01193035080593,96.41852866944176,77.16666666666666
texture,84.63333333333334,83.39826733648543,82.19517397726874,81.61444625770271,77.16666666666666
places365,67.54444444444444,79.60749448112726,54.87698684696816,92.7515227179755,77.16666666666666
farood,43.99166666666666,88.93259216894742,80.82390676517694,92.64265393057785,77.16666666666666
