,FPR@95,AUROC,AUPR_IN,AUPR_OUT,ACC
cifar10,73.76666666666667,71.70576111111112,71.41204008117327,68.9960419671052,77.37777777777778
tin,42.422222222222224,88.43736081315764,91.75735273254138,83.53850875738745,77.37777777777778
nearood,58.09444444444445,80.07156096213437,81.58469640685733,76.26727536224632,77.37777777777778
mnist,21.455555555555556,93.93570404761904,83.18937242075918,98.96059264255243,77.37777777777778
svhn,35.07777777777778,88.99371990883016,81.67226342922017,93.94710511887128,77.37777777777778
texture,62.28888888888889,84.16989460204887,88.24049076770467,78.6558861084935,77.37777777777778
places365,52.74444444444445,84.4606388403623,66.54280070921659,94.43806620774687,77.37777777777778
farood,42.89166666666667,87.88998934971508,79.91123183172515,91.50041251941602,77.37777777777778
